timestamp,title,seller_name,brand,description,initial_price,final_price,currency,availability,reviews_count,categories,asin,buybox_seller,number_of_sellers,root_bs_rank,answered_questions,domain,images_count,url,video_count,image_url,item_weight,rating,product_dimensions,seller_id,date_first_available,discount,model_number,manufacturer,department,plus_content,upc,video,top_review,variations,delivery,features,format,buybox_prices,parent_asin,input_asin,ingredients,origin_url,bought_past_month,is_available,root_bs_category,bs_category,bs_rank,badge,subcategory_rank,amazon_choice,images,product_details,prices_breakdown,country_of_origin
2025-09-22 00:00:00.000,Apple MacBook Pro 14,Official Apple Store,Apple,The Apple MacBook Pro 14 offers top-notch performance and premium design.,1871.14,1748.28,USD,Out of Stock,3805,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",RPTLRHAVKZ,Apple Official,5,2846,237,amazon.com,9,https://www.amazon.com/dp/BQEAL23C3W,1,https://m.media-amazon.com/images/I/913005102.jpg,2.74 kg,4.2,33 x 29 x 16 cm,SELLER7077,2021-08-23 00:00:00.000,6%,MOD7474,Apple,Electronics,true,903299492336,true,This product exceeded my expectations!,"[{""asin"": ""PTV4G7QJPI"", ""name"": ""MacBook Pro 14 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1748.28, ""currency"": ""USD""}",E63XN8Y1AA,RKV3J2VWFC,,https://www.amazon.com/dp/089UIC6SDF,26,true,Electronics,Laptop,571,Best Seller,118,true,"[""https://m.media-amazon.com/images/I/224084461.jpg"", ""https://m.media-amazon.com/images/I/802635256.jpg""]",Full specifications for Apple MacBook Pro 14 available on Amazon.,"{""initial"": 1871.14, ""final"": 1748.28}",Japan
2019-11-24 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,281.78,271.1,USD,Limited Stock,326,"[""Electronics"", ""Storage Devices""]",DZQDCVEPEF,Seagate Official,3,3678,499,amazon.com,3,https://www.amazon.com/dp/OWFIF940O8,4,https://m.media-amazon.com/images/I/440587085.jpg,2.37 kg,4.7,16 x 41 x 15 cm,SELLER4978,2023-11-05 00:00:00.000,3%,MOD3979,Seagate,Electronics,true,512377869787,true,This product exceeded my expectations!,"[{""asin"": ""Z27OTW9KUO"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 271.1, ""currency"": ""USD""}",3PSLZF3GXG,97W8YQH5KQ,,https://www.amazon.com/dp/V9835M4LRM,95,true,Electronics,Storage Devices,844,,312,true,"[""https://m.media-amazon.com/images/I/926463454.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 281.78, ""final"": 271.1}",Germany
2019-09-04 00:00:00.000,Philips Sonicare 9900,Official Philips Store,Philips,The Philips Sonicare 9900 offers top-notch performance and premium design.,131.66,130.69,USD,Out of Stock,3699,"[""Home & Kitchen"", ""Appliances""]",HIUOPOAM2L,Philips Official,5,735,3,amazon.com,7,https://www.amazon.com/dp/DYVY6KSLNL,1,https://m.media-amazon.com/images/I/909724927.jpg,2.29 kg,3.8,47 x 11 x 14 cm,SELLER8513,2021-08-05 00:00:00.000,0%,MOD5551,Philips,Home & Kitchen,true,233118003471,false,This product exceeded my expectations!,"[{""asin"": ""2RG9M7FF29"", ""name"": ""Sonicare 9900 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 130.69, ""currency"": ""USD""}",6O1F6KWQXQ,76D1E84K0H,,https://www.amazon.com/dp/Q8DAUBLXIN,136,true,Home & Kitchen,Appliances,534,,242,true,"[""https://m.media-amazon.com/images/I/711405872.jpg"", ""https://m.media-amazon.com/images/I/639164757.jpg"", ""https://m.media-amazon.com/images/I/616942769.jpg""]",Full specifications for Philips Sonicare 9900 available on Amazon.,"{""initial"": 131.66, ""final"": 130.69}",Germany
2022-06-19 00:00:00.000,Dell XPS 15,Official Dell Store,Dell,The Dell XPS 15 offers top-notch performance and premium design.,1507.56,1344.53,USD,In Stock,2915,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",VBEFH49IL5,Dell Official,4,4901,375,amazon.com,4,https://www.amazon.com/dp/XGGMN5NC5W,3,https://m.media-amazon.com/images/I/187246164.jpg,1.76 kg,5.0,44 x 34 x 4 cm,SELLER1834,2024-12-04 00:00:00.000,10%,MOD4023,Dell,Electronics,true,985053215902,true,This product exceeded my expectations!,"[{""asin"": ""9BMEQB9BU9"", ""name"": ""XPS 15 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1344.53, ""currency"": ""USD""}",DPMJT6K3V9,O3SYOQWRZA,,https://www.amazon.com/dp/GV3VMGY4K4,321,true,Electronics,Laptop,782,Amazon's Choice,24,true,"[""https://m.media-amazon.com/images/I/565116507.jpg"", ""https://m.media-amazon.com/images/I/174698276.jpg"", ""https://m.media-amazon.com/images/I/182891725.jpg""]",Full specifications for Dell XPS 15 available on Amazon.,"{""initial"": 1507.56, ""final"": 1344.53}",South Korea
2023-12-16 00:00:00.000,Sony PlayStation 5 Standard,Official Sony Store,Sony,The Sony PlayStation 5 Standard offers top-notch performance and premium design.,438.58,383.02,USD,Out of Stock,589,"[""Electronics"", ""Gaming Consoles""]",Y9GJQI2DY6,Sony Official,3,2313,321,amazon.com,7,https://www.amazon.com/dp/DQ6DUXD8PW,2,https://m.media-amazon.com/images/I/852033834.jpg,1.32 kg,4.3,22 x 39 x 2 cm,SELLER3606,2022-07-23 00:00:00.000,12%,MOD5672,Sony,Electronics,true,361854465190,false,This product exceeded my expectations!,"[{""asin"": ""P31P1K96UJ"", ""name"": ""PlayStation 5 Standard - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 383.02, ""currency"": ""USD""}",LY5OBHHU4D,Z41H0G23E2,,https://www.amazon.com/dp/B96DKKOB1M,40,false,Electronics,Gaming Consoles,605,Best Seller,380,true,"[""https://m.media-amazon.com/images/I/780896280.jpg"", ""https://m.media-amazon.com/images/I/766151117.jpg""]",Full specifications for Sony PlayStation 5 Standard available on Amazon.,"{""initial"": 438.58, ""final"": 383.02}",Japan
2024-11-01 00:00:00.000,MSI Stealth 15,Official MSI Store,MSI,The MSI Stealth 15 offers top-notch performance and premium design.,1437.7,1281.82,USD,Limited Stock,1387,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",TFKV8SDHHU,MSI Official,2,2808,374,amazon.com,1,https://www.amazon.com/dp/866SAWTSLP,0,https://m.media-amazon.com/images/I/172618389.jpg,1.8 kg,3.7,49 x 32 x 8 cm,SELLER7301,2025-01-24 00:00:00.000,10%,MOD8659,MSI,Electronics,false,604915931427,false,This product exceeded my expectations!,"[{""asin"": ""LY7ILKEXI1"", ""name"": ""Stealth 15 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1281.82, ""currency"": ""USD""}",UNLNAKQYPY,M2FJFQ9KGC,,https://www.amazon.com/dp/UJWJFTZRFK,8,false,Electronics,Gaming Laptop,267,,196,false,"[""https://m.media-amazon.com/images/I/733117543.jpg"", ""https://m.media-amazon.com/images/I/222824243.jpg""]",Full specifications for MSI Stealth 15 available on Amazon.,"{""initial"": 1437.7, ""final"": 1281.82}",USA
2020-12-05 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,65.56,58.71,USD,In Stock,4917,"[""Electronics"", ""Storage Devices""]",N5AFYX0HLJ,Seagate Official,2,330,473,amazon.com,6,https://www.amazon.com/dp/JZRA7CCPUN,2,https://m.media-amazon.com/images/I/499122842.jpg,0.21 kg,4.3,20 x 17 x 6 cm,SELLER7087,2020-12-12 00:00:00.000,10%,MOD6291,Seagate,Electronics,false,851459760254,false,This product exceeded my expectations!,"[{""asin"": ""0MUXHP3M7J"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 58.71, ""currency"": ""USD""}",F4X7F8ZX14,QXFWYVHI7Q,,https://www.amazon.com/dp/XXBOTWW1XH,362,true,Electronics,Storage Devices,71,Best Seller,57,true,"[""https://m.media-amazon.com/images/I/433458809.jpg"", ""https://m.media-amazon.com/images/I/229218601.jpg"", ""https://m.media-amazon.com/images/I/280470741.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 65.56, ""final"": 58.71}",China
2019-11-24 00:00:00.000,Asus ROG Zephyrus G14,Official Asus ROG Store,Asus ROG,The Asus ROG Zephyrus G14 offers top-notch performance and premium design.,2619.77,2340.22,USD,Out of Stock,1397,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",0DWNRFSVRV,Asus ROG Official,4,913,262,amazon.com,8,https://www.amazon.com/dp/W0LTIF2EFA,4,https://m.media-amazon.com/images/I/563834536.jpg,1.74 kg,3.6,46 x 30 x 17 cm,SELLER1343,2024-04-24 00:00:00.000,10%,MOD8696,Asus ROG,Electronics,true,579689726124,true,This product exceeded my expectations!,"[{""asin"": ""RNWL0SV77I"", ""name"": ""Zephyrus G14 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2340.22, ""currency"": ""USD""}",GSXSLHFLQN,LKFZUJZ9KC,,https://www.amazon.com/dp/B85FVJUHH7,390,true,Electronics,Gaming Laptop,694,,218,true,"[""https://m.media-amazon.com/images/I/631502399.jpg"", ""https://m.media-amazon.com/images/I/216667172.jpg""]",Full specifications for Asus ROG Zephyrus G14 available on Amazon.,"{""initial"": 2619.77, ""final"": 2340.22}",Germany
2023-04-16 00:00:00.000,Samsung Galaxy Z Fold5,Official Samsung Store,Samsung,The Samsung Galaxy Z Fold5 offers top-notch performance and premium design.,1211.64,1044.2,USD,In Stock,693,"[""Electronics"", ""Mobile Phones""]",FFN4DQPLUW,Samsung Official,1,307,469,amazon.com,8,https://www.amazon.com/dp/CUKDON76D2,2,https://m.media-amazon.com/images/I/697023513.jpg,1.16 kg,4.8,39 x 37 x 6 cm,SELLER3050,2020-08-25 00:00:00.000,13%,MOD6792,Samsung,Electronics,false,630342104295,false,This product exceeded my expectations!,"[{""asin"": ""L3ZLTQESM3"", ""name"": ""Galaxy Z Fold5 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1044.2, ""currency"": ""USD""}",1AARR2MR96,4175V0GPW7,,https://www.amazon.com/dp/NZ9FHR6WZH,380,true,Electronics,Mobile Phones,467,Best Seller,410,true,"[""https://m.media-amazon.com/images/I/136326493.jpg"", ""https://m.media-amazon.com/images/I/323501524.jpg""]",Full specifications for Samsung Galaxy Z Fold5 available on Amazon.,"{""initial"": 1211.64, ""final"": 1044.2}",USA
2025-03-05 00:00:00.000,Samsung Galaxy Z Fold5,Official Samsung Store,Samsung,The Samsung Galaxy Z Fold5 offers top-notch performance and premium design.,1285.63,1149.06,USD,In Stock,574,"[""Electronics"", ""Mobile Phones""]",P6VQOH265I,Samsung Official,5,1472,179,amazon.com,3,https://www.amazon.com/dp/PWMMJB5I9Y,3,https://m.media-amazon.com/images/I/320931371.jpg,1.46 kg,4.8,49 x 32 x 5 cm,SELLER8174,2024-09-03 00:00:00.000,10%,MOD2849,Samsung,Electronics,true,285958379653,true,This product exceeded my expectations!,"[{""asin"": ""I1T529VQAA"", ""name"": ""Galaxy Z Fold5 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1149.06, ""currency"": ""USD""}",U19H132JRB,BSFOEM1DXT,,https://www.amazon.com/dp/FS38Q6N90D,141,false,Electronics,Mobile Phones,982,Amazon's Choice,93,false,"[""https://m.media-amazon.com/images/I/595983960.jpg""]",Full specifications for Samsung Galaxy Z Fold5 available on Amazon.,"{""initial"": 1285.63, ""final"": 1149.06}",China
2019-11-09 00:00:00.000,Samsung Galaxy Z Fold5,Official Samsung Store,Samsung,The Samsung Galaxy Z Fold5 offers top-notch performance and premium design.,1079.96,1056.57,USD,Out of Stock,10,"[""Electronics"", ""Mobile Phones""]",RANOE1K2M8,Samsung Official,2,1082,352,amazon.com,10,https://www.amazon.com/dp/IMRD401ND1,3,https://m.media-amazon.com/images/I/613396511.jpg,2.14 kg,3.4,23 x 30 x 4 cm,SELLER2125,2022-12-27 00:00:00.000,2%,MOD3306,Samsung,Electronics,false,537918664380,true,This product exceeded my expectations!,"[{""asin"": ""1SD7L304X2"", ""name"": ""Galaxy Z Fold5 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1056.57, ""currency"": ""USD""}",E7W9IU4N4S,QE60X27XM7,,https://www.amazon.com/dp/PYF20GUYZE,212,true,Electronics,Mobile Phones,627,Amazon's Choice,278,false,"[""https://m.media-amazon.com/images/I/369753785.jpg"", ""https://m.media-amazon.com/images/I/139584346.jpg"", ""https://m.media-amazon.com/images/I/887380077.jpg""]",Full specifications for Samsung Galaxy Z Fold5 available on Amazon.,"{""initial"": 1079.96, ""final"": 1056.57}",China
2020-11-11 00:00:00.000,MSI Raider GE78,Official MSI Store,MSI,The MSI Raider GE78 offers top-notch performance and premium design.,2926.78,2759.93,USD,In Stock,1168,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",QPMX9X9E1B,MSI Official,5,2821,344,amazon.com,3,https://www.amazon.com/dp/NMV03L6SBW,2,https://m.media-amazon.com/images/I/104981061.jpg,2.61 kg,3.3,10 x 41 x 15 cm,SELLER8791,2019-05-15 00:00:00.000,5%,MOD5267,MSI,Electronics,false,911037120233,true,This product exceeded my expectations!,"[{""asin"": ""UQA5W84544"", ""name"": ""Raider GE78 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2759.93, ""currency"": ""USD""}",GOL3LP94EN,O7L688SMKS,,https://www.amazon.com/dp/BCGESHY5NJ,262,false,Electronics,Gaming Laptop,281,Amazon's Choice,148,false,"[""https://m.media-amazon.com/images/I/366410679.jpg""]",Full specifications for MSI Raider GE78 available on Amazon.,"{""initial"": 2926.78, ""final"": 2759.93}",USA
2022-11-18 00:00:00.000,MSI Raider GE78,Official MSI Store,MSI,The MSI Raider GE78 offers top-notch performance and premium design.,1959.0,1739.01,USD,Limited Stock,1978,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",PNLR7HUK1B,MSI Official,4,1957,313,amazon.com,9,https://www.amazon.com/dp/EP0B5O6XFJ,5,https://m.media-amazon.com/images/I/378647658.jpg,1.24 kg,5.0,23 x 45 x 10 cm,SELLER6527,2023-01-10 00:00:00.000,11%,MOD9411,MSI,Electronics,true,415534861392,false,This product exceeded my expectations!,"[{""asin"": ""PW0JLCP3NZ"", ""name"": ""Raider GE78 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1739.01, ""currency"": ""USD""}",9OFT8TFQWU,KLR38GQ0G7,,https://www.amazon.com/dp/NXPPC37DTI,120,true,Electronics,Gaming Laptop,192,Amazon's Choice,356,false,"[""https://m.media-amazon.com/images/I/378584909.jpg"", ""https://m.media-amazon.com/images/I/664253888.jpg""]",Full specifications for MSI Raider GE78 available on Amazon.,"{""initial"": 1959.0, ""final"": 1739.01}",USA
2023-02-13 00:00:00.000,Dyson Airwrap,Official Dyson Store,Dyson,The Dyson Airwrap offers top-notch performance and premium design.,599.46,546.39,USD,Limited Stock,4980,"[""Home & Kitchen"", ""Appliances""]",7SUSRV0FMN,Dyson Official,4,3112,409,amazon.com,8,https://www.amazon.com/dp/YCDIOPYH6P,3,https://m.media-amazon.com/images/I/183067929.jpg,2.08 kg,3.5,49 x 16 x 13 cm,SELLER5589,2022-03-28 00:00:00.000,8%,MOD5372,Dyson,Home & Kitchen,true,168860304187,false,This product exceeded my expectations!,"[{""asin"": ""GP5S2X8VL0"", ""name"": ""Airwrap - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 546.39, ""currency"": ""USD""}",2HZK0OY5JI,QGDF6SSQX2,,https://www.amazon.com/dp/MXE94OHU9R,214,true,Home & Kitchen,Appliances,890,Best Seller,383,false,"[""https://m.media-amazon.com/images/I/743429353.jpg""]",Full specifications for Dyson Airwrap available on Amazon.,"{""initial"": 599.46, ""final"": 546.39}",China
2020-08-18 00:00:00.000,Nintendo Nintendo Switch OLED,Official Nintendo Store,Nintendo,The Nintendo Nintendo Switch OLED offers top-notch performance and premium design.,312.06,301.27,USD,Limited Stock,4161,"[""Electronics"", ""Gaming Consoles""]",Q1P9IS9O53,Nintendo Official,1,3351,211,amazon.com,1,https://www.amazon.com/dp/9TVAU5VPWY,0,https://m.media-amazon.com/images/I/252852188.jpg,2.11 kg,4.0,45 x 17 x 6 cm,SELLER1380,2020-05-07 00:00:00.000,3%,MOD3132,Nintendo,Electronics,true,303535360172,true,This product exceeded my expectations!,"[{""asin"": ""2E1F1L0A8X"", ""name"": ""Nintendo Switch OLED - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 301.27, ""currency"": ""USD""}",YXJKE1KUKR,ZCXUJ92IBD,,https://www.amazon.com/dp/R63G0M9WB9,344,true,Electronics,Gaming Consoles,509,Best Seller,243,true,"[""https://m.media-amazon.com/images/I/653490653.jpg"", ""https://m.media-amazon.com/images/I/508559457.jpg"", ""https://m.media-amazon.com/images/I/903741099.jpg""]",Full specifications for Nintendo Nintendo Switch OLED available on Amazon.,"{""initial"": 312.06, ""final"": 301.27}",Japan
2025-09-29 00:00:00.000,Philips Sonicare 9900,Official Philips Store,Philips,The Philips Sonicare 9900 offers top-notch performance and premium design.,282.76,267.75,USD,Limited Stock,1558,"[""Home & Kitchen"", ""Appliances""]",BOBWTXRMEO,Philips Official,2,3863,166,amazon.com,6,https://www.amazon.com/dp/6UYZ5FHOIW,4,https://m.media-amazon.com/images/I/904592991.jpg,2.75 kg,4.6,16 x 50 x 1 cm,SELLER3565,2024-10-11 00:00:00.000,5%,MOD5164,Philips,Home & Kitchen,true,168752089857,true,This product exceeded my expectations!,"[{""asin"": ""77RVA90DL2"", ""name"": ""Sonicare 9900 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 267.75, ""currency"": ""USD""}",MQVCO6IW7X,O1DSNQ98T4,,https://www.amazon.com/dp/WOZFWY5LX0,422,false,Home & Kitchen,Appliances,111,,75,false,"[""https://m.media-amazon.com/images/I/827191443.jpg"", ""https://m.media-amazon.com/images/I/643194890.jpg"", ""https://m.media-amazon.com/images/I/987976000.jpg""]",Full specifications for Philips Sonicare 9900 available on Amazon.,"{""initial"": 282.76, ""final"": 267.75}",China
2023-05-07 00:00:00.000,Nintendo Nintendo Switch,Official Nintendo Store,Nintendo,The Nintendo Nintendo Switch offers top-notch performance and premium design.,311.67,309.82,USD,Out of Stock,3027,"[""Electronics"", ""Gaming Consoles""]",5BLHO8RRQX,Nintendo Official,4,2322,476,amazon.com,1,https://www.amazon.com/dp/5FRWQQTYUQ,5,https://m.media-amazon.com/images/I/914315934.jpg,2.82 kg,3.9,23 x 20 x 7 cm,SELLER8965,2019-02-07 00:00:00.000,0%,MOD1842,Nintendo,Electronics,true,106483559850,true,This product exceeded my expectations!,"[{""asin"": ""AXKC0F3YJZ"", ""name"": ""Nintendo Switch - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 309.82, ""currency"": ""USD""}",2R4DJKK3DR,QNR0V2PS90,,https://www.amazon.com/dp/HFRR07SY7D,47,true,Electronics,Gaming Consoles,673,,355,false,"[""https://m.media-amazon.com/images/I/113470627.jpg"", ""https://m.media-amazon.com/images/I/602883865.jpg"", ""https://m.media-amazon.com/images/I/351343104.jpg""]",Full specifications for Nintendo Nintendo Switch available on Amazon.,"{""initial"": 311.67, ""final"": 309.82}",China
2023-11-14 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,222.93,190.94,USD,Limited Stock,4141,"[""Electronics"", ""Storage Devices""]",PH8ES8OJ9F,Seagate Official,1,4608,191,amazon.com,1,https://www.amazon.com/dp/NH0DF4MKS2,2,https://m.media-amazon.com/images/I/364261000.jpg,2.93 kg,4.3,23 x 20 x 20 cm,SELLER7877,2025-01-16 00:00:00.000,14%,MOD1942,Seagate,Electronics,false,487557435962,false,This product exceeded my expectations!,"[{""asin"": ""FOUD051Y65"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 190.94, ""currency"": ""USD""}",FY0K5W9RED,K9OUXOUGJ0,,https://www.amazon.com/dp/1S7ADEI6M3,383,false,Electronics,Storage Devices,620,Amazon's Choice,222,false,"[""https://m.media-amazon.com/images/I/997360269.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 222.93, ""final"": 190.94}",South Korea
2022-03-01 00:00:00.000,Sony PlayStation 5 Digital Edition,Official Sony Store,Sony,The Sony PlayStation 5 Digital Edition offers top-notch performance and premium design.,577.97,546.0,USD,In Stock,822,"[""Electronics"", ""Gaming Consoles""]",WPBEJ5QO4X,Sony Official,1,1875,264,amazon.com,1,https://www.amazon.com/dp/JU9RMG5HVT,5,https://m.media-amazon.com/images/I/993572047.jpg,2.64 kg,4.7,10 x 19 x 1 cm,SELLER5191,2024-01-22 00:00:00.000,5%,MOD7635,Sony,Electronics,false,774205936850,true,This product exceeded my expectations!,"[{""asin"": ""HQMT3IA4MM"", ""name"": ""PlayStation 5 Digital Edition - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 546.0, ""currency"": ""USD""}",8JJSZBHLMQ,5PTQO2VML7,,https://www.amazon.com/dp/WM0VPWG7F8,87,false,Electronics,Gaming Consoles,286,Best Seller,320,true,"[""https://m.media-amazon.com/images/I/425883704.jpg"", ""https://m.media-amazon.com/images/I/211568510.jpg"", ""https://m.media-amazon.com/images/I/491939428.jpg""]",Full specifications for Sony PlayStation 5 Digital Edition available on Amazon.,"{""initial"": 577.97, ""final"": 546.0}",Japan
2020-08-28 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,217.67,190.76,USD,Out of Stock,1403,"[""Electronics"", ""Storage Devices""]",S78BC2JVWP,Seagate Official,2,1844,295,amazon.com,1,https://www.amazon.com/dp/F5TD9GWKLG,5,https://m.media-amazon.com/images/I/648456449.jpg,2.87 kg,4.8,48 x 38 x 1 cm,SELLER6907,2025-11-17 00:00:00.000,12%,MOD7531,Seagate,Electronics,false,907833638271,true,This product exceeded my expectations!,"[{""asin"": ""24KXNDKT4R"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 190.76, ""currency"": ""USD""}",BAWMT7RR8K,J05EDDS8YC,,https://www.amazon.com/dp/NG4S60460G,24,true,Electronics,Storage Devices,472,Best Seller,390,true,"[""https://m.media-amazon.com/images/I/491168967.jpg"", ""https://m.media-amazon.com/images/I/761830826.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 217.67, ""final"": 190.76}",USA
2024-11-21 00:00:00.000,Philips Sonicare 9900,Official Philips Store,Philips,The Philips Sonicare 9900 offers top-notch performance and premium design.,185.52,180.12,USD,In Stock,3065,"[""Home & Kitchen"", ""Appliances""]",3CLOFXZPJQ,Philips Official,5,441,293,amazon.com,7,https://www.amazon.com/dp/XSBH53I2SE,1,https://m.media-amazon.com/images/I/445626705.jpg,1.84 kg,4.2,31 x 28 x 6 cm,SELLER5229,2024-11-12 00:00:00.000,2%,MOD3028,Philips,Home & Kitchen,true,677381857357,true,This product exceeded my expectations!,"[{""asin"": ""HKOUT54DZB"", ""name"": ""Sonicare 9900 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 180.12, ""currency"": ""USD""}",8D4IQ5YBN0,DQX1BYHQK8,,https://www.amazon.com/dp/HO33KOXHDH,234,true,Home & Kitchen,Appliances,756,Amazon's Choice,390,false,"[""https://m.media-amazon.com/images/I/186283794.jpg""]",Full specifications for Philips Sonicare 9900 available on Amazon.,"{""initial"": 185.52, ""final"": 180.12}",Japan
2020-01-25 00:00:00.000,Apple MacBook Pro 16,Official Apple Store,Apple,The Apple MacBook Pro 16 offers top-notch performance and premium design.,1192.54,1108.4,USD,In Stock,2877,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",O906KSLRU4,Apple Official,5,1255,487,amazon.com,4,https://www.amazon.com/dp/KUBIFPHK6N,0,https://m.media-amazon.com/images/I/441268764.jpg,0.53 kg,3.4,23 x 17 x 14 cm,SELLER6989,2019-06-05 00:00:00.000,7%,MOD9160,Apple,Electronics,false,854199907099,false,This product exceeded my expectations!,"[{""asin"": ""U41WV69JXZ"", ""name"": ""MacBook Pro 16 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1108.4, ""currency"": ""USD""}",U7IIJV20BR,48KCBVK7WK,,https://www.amazon.com/dp/TTVBCP9N79,282,false,Electronics,Laptop,854,Best Seller,300,true,"[""https://m.media-amazon.com/images/I/530344691.jpg""]",Full specifications for Apple MacBook Pro 16 available on Amazon.,"{""initial"": 1192.54, ""final"": 1108.4}",Germany
2025-10-23 00:00:00.000,Apple iPhone 15 Pro,Official Apple Store,Apple,The Apple iPhone 15 Pro offers top-notch performance and premium design.,1152.8,1136.06,USD,Limited Stock,2356,"[""Electronics"", ""Mobile Phones""]",9OS0H3WSYW,Apple Official,4,1447,64,amazon.com,8,https://www.amazon.com/dp/YFC7XDHVMF,4,https://m.media-amazon.com/images/I/257437894.jpg,2.44 kg,3.4,13 x 39 x 16 cm,SELLER4340,2025-01-03 00:00:00.000,1%,MOD7645,Apple,Electronics,false,501489387954,false,This product exceeded my expectations!,"[{""asin"": ""2E2VA9AY2M"", ""name"": ""iPhone 15 Pro - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1136.06, ""currency"": ""USD""}",U7OT2Q86XL,TMMWAFHWWO,,https://www.amazon.com/dp/M47TH4YT5E,243,false,Electronics,Mobile Phones,661,Best Seller,148,false,"[""https://m.media-amazon.com/images/I/739993403.jpg"", ""https://m.media-amazon.com/images/I/409203001.jpg"", ""https://m.media-amazon.com/images/I/768894094.jpg""]",Full specifications for Apple iPhone 15 Pro available on Amazon.,"{""initial"": 1152.8, ""final"": 1136.06}",China
